source1_entity_id	candidate_entity_ids
S1-298888351	S2-171053933,S2-243126027,S2-361248191,S2-596331849,S2-671785527,S2-972895499,S3-245768508,S3-393779577,S3-543836731
S1-244608607	S2-142270693,S2-212885076,S2-242916019,S2-253495663,S2-262449187,S2-293880908,S2-405314585,S2-417776492,S2-420945081,S2-505822450,S2-598431788,S2-610204301,S2-611930184,S2-661901231,S2-78329838,S2-840939538,S2-845794119,S2-850492406,S2-851131664,S2-877890504,S2-925552787,S2-931772372,S2-949436213,S2-967490262,S3-131254209,S3-161479126,S3-324744026,S3-353255718,S3-391942647,S3-474839660,S3-530806677,S3-590944460,S3-661962715,S3-868285804,S3-933740979
S1-208097391	S2-20924075,S2-223801995,S2-391323703,S2-476083868,S2-614917998,S2-993864198,S3-235368644,S3-465035724,S3-602281712
S1-804421593	S2-536841026,S3-304810545
S1-431556347	S2-127687434,S2-14569417,S2-26682636,S2-31343065,S2-334306742,S2-487852953,S2-491567454,S2-62477417,S2-647344027,S2-708047793,S2-749779212,S2-816437123,S2-878764283,S2-904605843,S3-167001092,S3-324443283,S3-340324162,S3-558816619,S3-596772585,S3-601709706,S3-632515875,S3-642244334,S3-666359943,S3-671757229,S3-680804730,S3-729937923,S3-843524483,S3-855794755,S3-90001473,S3-915954872
S1-891275716	S2-123544206,S3-634767346
S1-20525067	S2-117928803,S2-161761568,S2-170548497,S2-199277367,S2-215512354,S2-266044573,S2-32599688,S2-371300586,S2-429545601,S2-48549342,S2-502055965,S2-584234198,S2-744719382,S2-92260224,S2-965695908,S3-363675987,S3-366493026,S3-37643564,S3-406008092,S3-438728515,S3-543002246,S3-591915115,S3-627064366,S3-637235644,S3-645435228,S3-687029960,S3-753356761,S3-909621401,S3-950928679,S3-960625785,S3-98529223,S3-999335322
S1-249500264	S2-333993769,S2-584710226,S2-899127254,S3-742910690
S1-463669205	S2-144639200,S2-272287416,S2-301757320,S2-316755660,S2-394563496,S2-515533379,S2-611558394,S2-678462216,S2-875814849,S2-884848693,S2-921073654,S3-1187310,S3-181286426,S3-194653364,S3-242940401,S3-275031935,S3-307676363,S3-384473085,S3-407234407,S3-480670690,S3-510446260,S3-559842120,S3-662967977,S3-717964319,S3-735569201,S3-749456438,S3-931583222,S3-940345466,S3-940980867,S3-956984937
S1-81604461	S2-183990320,S2-205621531,S2-273018349,S2-396601800,S2-43723004,S2-562846493,S2-981145243,S3-107670339,S3-415861049,S3-471642037,S3-623750751,S3-67504906,S3-807957341,S3-808305808,S3-9971669
S1-482246278	S2-715957744,S3-320053472,S3-409374685,S3-576586964
S1-852358881	S3-482684780
S1-212509374	S2-598327313,S2-623117395,S2-682745911,S2-997766473,S3-238736316,S3-253233233,S3-635162337
S1-790418226	S2-555216051,S2-838803597
S1-502645044	S2-130585632,S2-204635595,S2-208132087,S2-224195048,S2-259335423,S2-266502013,S2-283352447,S2-394372351,S2-404428286,S2-477791059,S2-507782361,S2-612006783,S2-664282702,S2-664728816,S2-707990084,S2-745292311,S2-885479012,S2-894184868,S3-205669987,S3-24346534,S3-244951176,S3-288809186,S3-323166100,S3-362974038,S3-41238621,S3-505088040,S3-509307838,S3-663428407,S3-718364961,S3-752369595,S3-790967150,S3-895144762,S3-937656596,S3-971058663,S3-988020306
S1-914167808	S2-770401431,S2-885221992,S2-94913737,S2-998664145,S3-537712474
S1-801055021	S2-311942190
S1-936929111	S2-372782548,S2-669777765,S2-694261081,S3-760387607,S3-981022484
S1-759513870	S2-298789861,S2-464637188,S2-503211941,S2-806217659,S3-757550366
S1-369779168	S2-134717137,S2-140948076,S2-156711502,S2-271397555,S2-288871760,S2-511295695,S2-521688982,S2-559968500,S2-614304353,S2-785445145,S2-990992423,S3-125761711,S3-152221147,S3-33693027,S3-351642241,S3-358270111,S3-397765450,S3-429893343,S3-432859658,S3-467195779,S3-485489587,S3-495128107,S3-501856374,S3-538864608,S3-556690023,S3-558118895,S3-572676414,S3-573182549,S3-681323764,S3-703863761,S3-775054072,S3-788834852,S3-829632435,S3-925530888,S3-951946118
S1-911911079	S2-344767037,S2-404380749,S2-41839440,S3-137840589,S3-138946498,S3-460992484,S3-756552760,S3-816084220,S3-897745424,S3-957782509
S1-382285965	S2-191430445,S2-26705740,S2-417565427,S2-583157639,S2-660138454,S2-707715938,S2-902268265,S3-294219520,S3-356698204,S3-48619193,S3-687145810,S3-810042714,S3-823297897,S3-836391296,S3-956468958,S3-968394128,S3-976752794
S1-807519062	S2-112125675,S2-156886638,S2-190895424,S2-22391750,S2-285704094,S2-424292,S2-440328259,S2-500189197,S2-619707851,S2-765500135,S2-766284534,S2-778888972,S2-783107139,S2-831647129,S2-884156972,S2-90213471,S2-90794520,S2-927661646,S2-93459822,S2-94442442,S2-988228571,S2-999053505,S3-149943641,S3-278546786,S3-363775441,S3-378787817,S3-400472893,S3-42025062,S3-57336374,S3-58534173,S3-664210786,S3-674388904,S3-710881528,S3-793215927,S3-875714198
S1-528855670	S2-570596765,S2-694268220,S2-789765601,S3-118572649,S3-121880924,S3-25115234,S3-337195795,S3-622077858,S3-829632435,S3-997201737
S1-146281653	S2-284572475,S2-693752950
S1-193928185	S2-14443891,S2-215257035,S2-380283155,S2-504611800,S2-729610875,S2-799748371,S2-819298917,S2-866687990,S3-144302503,S3-144935392,S3-15163201,S3-180606404,S3-20160290,S3-280594698,S3-405390063,S3-45879646,S3-502652112,S3-518183833,S3-863827301,S3-95154899
S1-486832571	S2-100171087,S2-126114325,S2-140570283,S2-178524001,S2-219511960,S2-233855016,S2-248578795,S2-271980322,S2-272853443,S2-488795479,S2-498712399,S2-501461489,S2-506653702,S2-689298806,S2-71839787,S2-769514492,S2-774858902,S2-792479049,S2-844572537,S2-84972171,S2-85926088,S2-919462873,S2-978317841,S2-990205848,S2-9946485,S3-228972158,S3-285423050,S3-35517149,S3-391969183,S3-489611001,S3-49524617,S3-632926404,S3-658261076,S3-826361314,S3-847844822
S1-731397769	S2-184664253,S2-811548929,S2-962774422,S3-170055411,S3-794611761
S1-212316920	S2-142270693,S2-212885076,S2-242916019,S2-253495663,S2-262449187,S2-293880908,S2-405314585,S2-417776492,S2-420945081,S2-505822450,S2-598431788,S2-610204301,S2-611930184,S2-661901231,S2-78329838,S2-840939538,S2-845794119,S2-850492406,S2-851131664,S2-877890504,S2-925552787,S2-931772372,S2-949436213,S2-967490262,S3-131254209,S3-161479126,S3-324744026,S3-353255718,S3-391942647,S3-43016311,S3-474839660,S3-530806677,S3-661962715,S3-868285804,S3-933740979
S1-780523337	S2-714985130,S3-600991450,S3-89017126
S1-163869375	S2-124786249,S2-196132237,S2-32145026,S2-72430512,S2-800964257,S3-201181966,S3-512007172
S1-970368826	S2-328370712,S2-80594177,S3-227575059,S3-494163345,S3-581418137,S3-820816614
S1-98441852	S2-398172355,S2-92185726,S3-453715759
S1-939864289	S2-144917063,S2-191079935,S2-207899676,S2-234310003,S2-254869670,S2-279666188,S2-291567252,S2-360787128,S2-384052167,S2-46957492,S2-520587790,S2-642921016,S2-647649888,S2-653911746,S2-686931655,S2-713839018,S2-909126088,S2-970202926,S3-116693343,S3-177501736,S3-191319085,S3-216627372,S3-218051264,S3-236368944,S3-242910936,S3-384226724,S3-463112884,S3-583694572,S3-669991259,S3-824120344,S3-980339562
S1-817863581	S2-117777608,S2-119710416,S2-212539797,S2-23141904,S2-29161970,S2-543529651,S2-65408607,S2-929268186,S3-204655096,S3-359228059,S3-390050201,S3-694464838,S3-714748589,S3-740783920,S3-841264731,S3-876903023,S3-892940011,S3-911481281,S3-918253834
S1-823349040	S2-191224095,S2-410989478,S2-502574545,S2-505640676,S2-510581586,S2-512630762,S2-634135967,S2-705887489,S2-756763349,S2-764699807,S2-769594382,S2-80654035,S2-822298786,S2-824701381,S3-109917852,S3-150432730,S3-326270100,S3-326466159,S3-340963302,S3-425999875,S3-622171422,S3-835349559,S3-842389689,S3-914027398,S3-917654928,S3-926443505
S1-529176555	S2-387358142,S2-531201579,S2-717836386
S1-950473771	S2-102840151,S2-291329716,S2-47199545,S2-504193339,S2-568664164,S2-586734904,S2-715867831,S2-739396621,S3-434978170,S3-536560615,S3-685068802,S3-900894208
S1-120617741	S2-124021641,S2-152649554,S2-165112809,S2-200666499,S2-237525119,S2-251717309,S2-261440671,S2-293623259,S2-295273104,S2-30249982,S2-35693305,S2-397753600,S2-400725574,S2-439284028,S2-445055252,S2-460607254,S2-472174593,S2-51336478,S2-535018203,S2-57529012,S2-600299095,S2-611577665,S2-631149358,S2-649585931,S2-68942340,S2-69024638,S2-724920802,S2-747943345,S2-74839787,S2-770717600,S2-846265472,S2-865329222,S2-930926987,S3-120532975,S3-807519706
S1-984142916	S2-288445689,S3-892364007
S1-674046857	S2-302038434,S2-344455692,S2-666516126,S2-91923098
S1-341097282	S2-112112997,S2-115770378,S2-130680691,S2-151582230,S2-253229835,S2-281940270,S2-282599822,S2-401936751,S2-427913641,S2-43306331,S2-481341446,S2-592653674,S2-596363788,S2-614045377,S2-729269227,S2-758749983,S2-81342985,S2-853566433,S2-86207260,S2-891161363,S2-897775046,S2-926044104,S2-964066919,S3-117391635,S3-214861211,S3-303982146,S3-474416661,S3-760876252,S3-76428438,S3-854238995,S3-88068506,S3-882737548,S3-892969960,S3-930269422,S3-946216832
S1-873588939	S2-175232844,S2-366070890,S2-403858184,S2-417219305,S2-621473485,S2-661272914,S2-706634627,S2-72116429,S2-795263604,S2-797453714,S2-820410002,S2-906086535,S2-949124193,S2-959699201,S3-10993329,S3-213365773,S3-214153458,S3-221792017,S3-330657023,S3-447448464,S3-450861274,S3-485526850,S3-531152617,S3-569647899,S3-690040528,S3-692984253,S3-708891756,S3-767505238,S3-770372727,S3-783030214,S3-824886886
S1-278943754	S2-136972900,S2-154102797,S2-176034363,S2-22391750,S2-249688648,S2-251558083,S2-304562241,S2-379588018,S2-469412047,S2-479181098,S2-489125381,S2-593117235,S2-602769666,S2-731066709,S2-788245208,S2-803353102,S2-821967722,S2-869040543,S2-94442442,S2-952678608,S2-954201105,S2-988228571,S3-165309032,S3-20638299,S3-250537420,S3-31977274,S3-379025755,S3-473977203,S3-608619498,S3-654758503,S3-779182918,S3-891847666,S3-905677362,S3-916484684,S3-998314844
S1-204791742	S2-101004099,S2-289010987,S2-356268240,S2-375716814,S2-546188459,S2-683936230,S2-717582147,S2-873494414,S2-917939352,S2-993623543,S3-181744081,S3-296695425,S3-36113120,S3-684974903,S3-747930866,S3-797040409,S3-971484155
S1-52408416	S2-25877014,S2-560983337,S2-647908949,S2-906878816
S1-468092067	S2-17443562,S2-218290190,S2-278352906,S2-279522103,S2-281653317,S2-331614582,S2-387377349,S2-388806411,S2-608854961,S2-614304353,S2-641838620,S2-789572073,S2-790376649,S2-815832170,S2-864897388,S2-909267824,S3-138596697,S3-156749086,S3-237172019,S3-276191734,S3-319430306,S3-451030426,S3-460473747,S3-569465447,S3-598808382,S3-736902996,S3-742877406,S3-899732613,S3-915998778
S1-641196862	S2-159685752,S2-197971996,S2-23183100,S2-23906512,S2-360913282,S2-394563496,S2-396086142,S2-500420598,S2-586868277,S2-728392916,S2-822042025,S2-873614553,S2-919981612,S2-970682825,S3-225003722,S3-245086490,S3-361366846,S3-448185782,S3-530330775,S3-571785421,S3-643883815,S3-728037600,S3-734591480,S3-742586482,S3-780625122,S3-806200217,S3-891266455,S3-900652028,S3-94550626,S3-960849739,S3-982459134
S1-414906130	S2-158613473,S2-200628014,S2-216562420,S2-256175555,S2-277106942,S2-405757423,S2-502067105,S2-512746320,S2-517835286,S2-599887285,S2-602005427,S2-635421778,S2-639337663,S2-70367717,S2-709853922,S2-807247864,S2-80754123,S2-811415282,S2-857837464,S2-869339164,S2-885606575,S2-9117950,S2-914824440,S2-96984435,S2-992248431,S3-107219627,S3-232517336,S3-261753551,S3-305426707,S3-413656991,S3-434437783,S3-723696483,S3-782386729,S3-849412812,S3-947193982
S1-152222475	S2-217245615,S2-295385905,S2-340236468,S2-352328442,S2-392069015,S2-449651472,S2-497910085,S2-506874835,S2-610676249,S2-65811919,S2-756847329,S2-785540693,S2-883646361,S2-981487936,S3-11053729,S3-180593009,S3-232389966,S3-265099052,S3-309422837,S3-37198119,S3-423044205,S3-486655756,S3-525026638,S3-548958145,S3-555769445,S3-660484580,S3-670952445,S3-688495250,S3-707979848,S3-784413899,S3-835535109,S3-847395306,S3-863294311,S3-933485363,S3-970881689
S1-916718480	S2-112345273,S3-160258651,S3-364787350,S3-658799951,S3-90646248
S1-632481143	S2-245155784,S2-311174173,S2-953121169,S3-169419274,S3-243963900,S3-455530891,S3-475509040,S3-574841541,S3-725172583,S3-790627623,S3-802721273,S3-824486990,S3-887814001,S3-888368892,S3-927111882
S1-40930902	S3-138190694
S1-405073506	S2-2068478,S2-257571964,S2-370231286,S2-387336446,S2-431865612,S2-46045217,S2-554473529,S2-669170252,S2-828155460,S2-873164808,S2-947357695,S3-149886499,S3-155876445,S3-158967372,S3-441640276,S3-644687617,S3-656120359,S3-782959497,S3-803072838
S1-491658200	S2-10712655,S2-132866128,S2-212935219,S2-420434014,S2-564165088,S2-676204127,S2-714329474,S2-86121397,S2-865814128,S3-195699284,S3-20180609,S3-392709677,S3-399019746,S3-606520422,S3-78071645,S3-812993053,S3-950926863
S1-575674667	S2-350522660,S2-996681108,S3-445544579,S3-458357878,S3-546086368,S3-726748119
S1-20792002	S2-295737560,S2-326931376,S2-362703065,S3-26205361
S1-922458942	S2-176395527,S2-21549661,S2-227623392,S2-255982806,S2-358109825,S2-376740439,S2-547277076,S2-557852753,S2-610036318,S2-614976102,S2-771338473,S2-77785241,S2-792858779,S2-921813303,S2-97451191,S3-101257463,S3-132997079,S3-17743887,S3-206207320,S3-31525893,S3-324010586,S3-346164050,S3-532511365,S3-542465868,S3-606892214,S3-69661333,S3-80911626,S3-858532515,S3-865686833,S3-892743769,S3-90065855,S3-992482227,S3-997878268
S1-246404006	S2-130585632,S2-204635595,S2-208132087,S2-224195048,S2-259335423,S2-266502013,S2-283352447,S2-394372351,S2-404428286,S2-477791059,S2-507782361,S2-612006783,S2-664282702,S2-664728816,S2-707990084,S2-745292311,S2-885479012,S2-894184868,S3-205669987,S3-24346534,S3-244951176,S3-288809186,S3-323166100,S3-362974038,S3-41238621,S3-505088040,S3-509307838,S3-663428407,S3-718364961,S3-752369595,S3-790967150,S3-895144762,S3-937656596,S3-971058663,S3-988020306
S1-230118833	S2-23273229,S2-31968149,S2-480914205,S2-52875047,S2-566979922,S2-590300910,S2-607019666,S2-690564799,S2-78133197,S2-812758508,S2-813531029,S2-835057637,S2-86494093,S2-912477500,S2-970093276,S3-133922628,S3-171407899,S3-212632779,S3-223677950,S3-226497953,S3-400491401,S3-446697895,S3-549267697,S3-558605236,S3-581274155,S3-649195812,S3-716838870,S3-740439417,S3-742867732,S3-747606909,S3-774890252,S3-822803974,S3-90766911,S3-958748038,S3-972241629
S1-969298915	S2-143010982,S2-656092082,S2-714017267,S3-205084337,S3-264959823,S3-468624678,S3-524131862,S3-902653118
S1-256318607	S2-453324003,S2-49740667,S3-370873067,S3-43830153
S1-357133147	S2-137188804,S2-305925793,S2-327325549,S2-442717160,S2-451818839,S2-458603365,S2-518741071,S2-529051857,S2-563115127,S2-565031183,S2-640474309,S2-647006024,S2-715902572,S2-747811082,S2-808195533,S2-856953420,S2-883216567,S3-113238993,S3-286238001,S3-342273571,S3-348493846,S3-379662508,S3-482293711,S3-494488267,S3-597321613,S3-65266856,S3-658494722,S3-673332972,S3-68505008,S3-760772403,S3-793024718,S3-815540739,S3-880695057,S3-90202042,S3-998294478
S1-745362992	S2-124499933,S2-253261515,S2-253989982,S2-273229139,S2-328632184,S3-149014041,S3-461769740,S3-539485699,S3-84438846,S3-922159001,S3-964920674
S1-417911003	S2-112112997,S2-115770378,S2-130680691,S2-151582230,S2-253229835,S2-281940270,S2-282599822,S2-401936751,S2-427913641,S2-43306331,S2-481341446,S2-592653674,S2-596363788,S2-614045377,S2-729269227,S2-758749983,S2-81342985,S2-853566433,S2-86207260,S2-891161363,S2-897775046,S2-926044104,S2-964066919,S3-117391635,S3-214861211,S3-303982146,S3-474416661,S3-760876252,S3-76428438,S3-854238995,S3-88068506,S3-882737548,S3-892969960,S3-930269422,S3-946216832
S1-372172873	S2-105538271,S2-195753628,S2-52115458,S2-602839471,S2-650740364,S2-729703162,S2-818097853,S2-924782473,S3-32297663,S3-566083295,S3-604264304,S3-805702580,S3-86798127,S3-899812702,S3-966325464
S1-220123647	S2-197953372,S2-253245428,S2-266437162,S2-334991974,S2-357511209,S2-366480050,S2-378660284,S2-399866773,S2-492589350,S2-504612567,S2-518859576,S2-600433503,S2-621897365,S2-650607812,S2-660091990,S2-767535321,S2-774316610,S2-778612308,S2-815315339,S2-840093914,S2-857812018,S2-876550689,S2-959349075,S3-161755914,S3-311928554,S3-344613341,S3-478293486,S3-559434817,S3-56301013,S3-595539211,S3-73180305,S3-792548532,S3-931877179,S3-957699670,S3-999512002
S1-288398730	S2-268918749,S2-468826467,S2-473253338,S3-480630754
S1-388446115	S2-274401413,S3-949603456
S1-424019450	S2-214755547,S2-325177361,S2-62228480,S2-667484024,S3-151130234,S3-529567800,S3-899830988,S3-935183445
S1-679550141	S2-153561164,S2-430372947,S2-572777586,S2-771572042,S2-791990398,S2-848565560,S2-943498494,S2-95419524,S3-1481812,S3-216519428,S3-300368164,S3-557538756,S3-623917861,S3-712537949,S3-937330852
S1-713796415	S2-154603482,S2-193428522,S2-314999526,S2-626326981,S2-725699592,S2-72935416,S2-939010115,S3-148513444,S3-224385035,S3-42431840,S3-478189566,S3-519280633,S3-60753683,S3-637115850,S3-649237979,S3-65905774,S3-66521609,S3-749533175,S3-797828547,S3-828299599
S1-101364006	S2-190939420,S2-368872775,S2-960775935,S2-999620810,S3-240365314,S3-423557351,S3-548836402,S3-608612753,S3-775963577,S3-83821874
S1-234472071	S2-121795405,S2-122178984,S2-171710748,S2-216446358,S2-227914554,S2-30888716,S2-337546861,S2-406788976,S2-409357408,S2-437437459,S2-464688602,S2-475754135,S2-48050677,S2-482059396,S2-487116105,S2-518262018,S2-549362894,S2-558404608,S2-563602891,S2-586329791,S2-58717425,S2-618275000,S2-679520168,S2-758188088,S2-768849361,S2-789525460,S2-791638625,S2-833038098,S2-860254588,S2-95264755,S2-965698738,S2-975853527,S2-982355042,S2-987982086,S3-143928971
S1-310160836	S2-235919201,S2-2974032,S2-360918469,S2-464374129,S2-5057633,S2-512402654,S2-607011078,S2-648627398,S2-667654851,S2-686852580,S2-699810809,S2-73377040,S2-798156480,S2-815370923,S2-857379212,S2-877296868,S2-936486525,S2-952566340,S2-985972384,S3-114145564,S3-164206519,S3-213341173,S3-344501020,S3-38386392,S3-398183880,S3-431936246,S3-446711465,S3-501057850,S3-537885480,S3-596536013,S3-733661513,S3-969469712
S1-438417025	S2-384109249,S3-163197989,S3-450535600
S1-328844051	S2-100811277,S2-181042089,S2-194985579,S2-316848347,S2-588381793,S2-602059625,S2-727830050,S2-761035582,S2-980306379,S3-200544971,S3-232581071,S3-303016749,S3-36232695,S3-496250765,S3-629723123,S3-650948726,S3-716726482,S3-739826958,S3-749050955,S3-786283439,S3-973323595,S3-998730144
S1-443684341	S2-162277633,S2-329022078,S2-53245717,S2-546541425,S2-64925672,S2-680209744,S2-8378271,S2-901201269,S2-934185155,S3-124252083,S3-197986329,S3-306246966,S3-349969305,S3-546750231,S3-693231461,S3-694606583
S1-557991692	S2-88682972,S3-176178171,S3-853727007,S3-881950495
S1-264679680	S2-48546260
S1-472705054	S2-360788603,S2-372172880,S2-394571120,S2-51574598,S2-556469960,S2-581508866,S2-708757485,S2-986940248,S3-188354063,S3-22679509,S3-232519749,S3-243209227,S3-382868122,S3-41801400,S3-525239074,S3-533981091,S3-548199504,S3-562383456,S3-607060939,S3-63271265,S3-717541835,S3-973816063
S1-23738024	S2-115620050,S2-175410793,S2-808000911,S3-432649750,S3-515656304,S3-527467409,S3-550377343,S3-869803669,S3-976884758
S1-658984896	S2-258111012,S2-37217309,S2-465460574,S2-522989755,S2-536756969,S2-696163364,S2-802837546,S3-131158560,S3-139238877,S3-142161259,S3-149565445,S3-153728789,S3-405328706,S3-48926935,S3-574136968,S3-627345153,S3-633923028,S3-654854802,S3-702254487,S3-740785174,S3-840280069,S3-866103109,S3-920630019,S3-96017410,S3-998730144
S1-536166111	S2-608893501,S2-997199702,S3-773720262,S3-824895734
S1-848721241	S2-401290539,S2-64387501,S2-716741637,S3-592056148
S1-142832040	S2-154782356,S2-30442492,S2-716794091,S2-724073389,S2-833795478,S2-890907305,S3-456847011,S3-497646001,S3-58534173,S3-646628978,S3-661663172,S3-845174745
S1-382674282	
S1-580102536	S2-41299879,S2-889877115,S3-183835167,S3-299730332,S3-414986690,S3-490575909,S3-579966411,S3-746907554
S1-71236461	S2-228522832,S2-345020903,S2-725969272,S2-808631729,S2-89267589,S2-903827467,S2-913718589,S3-12268580,S3-124042810,S3-328102332,S3-340257510,S3-462001538,S3-508205328,S3-555173617,S3-652795729,S3-783146866,S3-813247337,S3-822977624,S3-891775601
